id,prev_default,income,credit_age,intent,loan_amount,lti,grade,cleanlab_is_label_issue,cleanlab_label_issue_score,cleanlab_suggested_label,cleanlab_corrected_label,cleanlab_action,cleanlab_top_labels,cleanlab_top_probs,cleanlab_given_label_prob,cleanlab_predicted_label,cleanlab_predicted_label_prob,cleanlab_suggested_label_confidence_score,cleanlab_is_ambiguous,cleanlab_ambiguous_score,cleanlab_is_well_labeled,cleanlab_is_outlier,cleanlab_outlier_score,cleanlab_is_initially_unlabeled,cleanlab_has_rare_class
17355,No,59500,4,DEBTCONSOLIDATION,12000,20.168067226890756,A,False,0.2234536781907081,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.6980324387550354, 0.14493979513645172, 0.07781011611223221, 0.05083354189991951, 0.02838413044810295]",0.6980324387550354,A,0.6980324387550354,0.6980324387550354,False,0.7815602500184319,False,False,,False,False
17357,Yes,33000,3,MEDICAL,1400,4.242424242424243,C,False,0.2455056980252266,,,,"[""C"", ""D"", ""A"", ""F""]","[0.6856552958488464, 0.17666669189929962, 0.07631328701972961, 0.05742986872792244]",0.6856552958488464,C,0.6856552958488464,0.6856552958488464,False,0.7447228384194757,False,False,,False,False
17359,No,28000,3,PERSONAL,6900,24.642857142857142,B,False,0.2601538598537445,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.6049780249595642, 0.12528574466705322, 0.12008918076753616, 0.11428410559892654, 0.03536294773221016]",0.6049780249595642,B,0.6049780249595642,0.6049780249595642,False,0.8569679077011566,False,False,,False,False
17370,No,48000,3,VENTURE,5500,11.458333333333332,B,False,0.3694834411144256,,,,"[""B"", ""A"", ""D"", ""C""]","[0.5742676854133606, 0.3132345676422119, 0.06384570896625519, 0.03874192386865616]",0.5742676854133606,B,0.5742676854133606,0.5742676854133606,False,0.8217836400697365,False,False,,False,False
17371,No,61200,4,MEDICAL,16000,26.14379084967321,F,False,0.6700306981801987,,,,"[""B"", ""D"", ""F"", ""C"", ""A""]","[0.44066736102104187, 0.28460991382598877, 0.10060596466064453, 0.08932715654373169, 0.08478951454162598]",0.1006059646606445,B,0.4406673610210418,0.4406673610210418,False,0.8889431316705634,False,False,,False,False
17375,No,103000,3,EDUCATION,15000,14.563106796116504,D,True,0.7654726430773735,A,,unresolved,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.6365978121757507, 0.18982869386672974, 0.10565252602100372, 0.040703073143959045, 0.027217961847782135]",0.1056525260210037,A,0.6365978121757507,0.6365978121757507,False,0.8181756460608577,False,False,,False,False
17383,No,78000,4,DEBTCONSOLIDATION,8000,10.256410256410255,D,False,0.4702166765928268,,,,"[""D"", ""A"", ""B"", ""C"", ""F""]","[0.45703452825546265, 0.39746788144111633, 0.07311161607503891, 0.05759192258119583, 0.01479397714138031]",0.4570345282554626,D,0.4570345282554626,0.4570345282554626,False,0.8491430281954454,False,False,,False,False
17384,No,75996,3,DEBTCONSOLIDATION,10000,13.158587294068107,B,False,0.3053745999932289,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.637866735458374, 0.24861593544483185, 0.0524178072810173, 0.043783996254205704, 0.0173155777156353]",0.637866735458374,B,0.637866735458374,0.637866735458374,False,0.7968578660582789,False,False,,False,False
17389,No,42000,4,DEBTCONSOLIDATION,11000,26.190476190476193,A,False,0.260907918214798,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.6109971404075623, 0.1328129768371582, 0.1151728630065918, 0.11190994083881378, 0.029106998816132545]",0.6109971404075623,A,0.6109971404075623,0.6109971404075623,False,0.8644053503615561,False,False,,False,False
17390,No,95950,3,PERSONAL,17500,18.238665971860343,F,True,0.8367381654679775,B,,unresolved,"[""B"", ""A"", ""D"", ""F"", ""C""]","[0.7273843288421631, 0.11494974792003632, 0.06858546286821365, 0.05390799790620804, 0.03517249599099159]",0.053907997906208,B,0.7273843288421631,0.7273843288421631,False,0.729256204882767,False,False,,False,False
17391,No,84000,2,MEDICAL,5000,5.952380952380952,B,False,0.3148499429225921,,,,"[""B"", ""A"", ""F"", ""C"", ""D""]","[0.6231017112731934, 0.2528015971183777, 0.05336594581604004, 0.038585636764764786, 0.032145071774721146]",0.6231017112731934,B,0.6231017112731934,0.6231017112731934,False,0.7875958356002392,False,False,,False,False
17392,No,37500,4,DEBTCONSOLIDATION,8000,21.333333333333336,C,False,0.3756245523691177,,,,"[""C"", ""A"", ""D"", ""B"", ""F""]","[0.4989190399646759, 0.2501681447029114, 0.12993568181991577, 0.09487654268741608, 0.026100613176822662]",0.4989190399646759,C,0.4989190399646759,0.4989190399646759,False,0.9222524746695956,False,False,,False,False
17394,No,52800,4,VENTURE,14000,26.515151515151516,A,False,0.3390937075018883,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.5333536267280579, 0.2115410417318344, 0.12759670615196228, 0.07375642657279968, 0.05375216156244278]",0.5333536267280579,A,0.5333536267280579,0.5333536267280579,False,0.8906014593268358,False,False,,False,False
17395,Yes,33500,4,MEDICAL,2500,7.462686567164178,F,False,0.3641544729471206,,,,"[""F"", ""C"", ""D"", ""A""]","[0.5352712869644165, 0.26358023285865784, 0.16411399841308594, 0.03575173392891884]",0.5352712869644165,F,0.5352712869644165,0.5352712869644165,False,0.6738570514951477,False,False,,False,False
17396,No,60000,3,DEBTCONSOLIDATION,5000,8.333333333333332,A,False,0.1280651614069938,,,,"[""A"", ""B"", ""D"", ""C""]","[0.8291425704956055, 0.0852728933095932, 0.050002649426460266, 0.030075859278440475]",0.8291425704956055,A,0.8291425704956055,0.8291425704956055,False,0.6603561238269222,False,False,,False,False
17397,No,70000,3,PERSONAL,13000,18.571428571428573,A,False,0.387438490986824,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.5440064668655396, 0.3188834488391876, 0.06328962743282318, 0.04542042315006256, 0.02839999459683895]",0.5440064668655396,A,0.5440064668655396,0.5440064668655396,False,0.8425791482151551,False,False,,False,False
17398,Yes,38000,2,EDUCATION,10000,26.31578947368421,C,False,0.6163250803947449,,,,"[""A"", ""D"", ""C"", ""F""]","[0.4043971598148346, 0.3395974636077881, 0.17174699902534485, 0.08216629922389984]",0.1717469990253448,A,0.4043971598148346,0.4043971598148346,False,0.8651952266906591,False,False,,False,False
17400,Yes,114600,4,PERSONAL,10000,8.726003490401396,C,False,0.097071997821331,,,,"[""C"", ""D"", ""F"", ""A""]","[0.880139946937561, 0.07428394258022308, 0.022659791633486748, 0.022174740210175514]",0.880139946937561,C,0.880139946937561,0.880139946937561,False,0.5689971080385864,False,False,,False,False
17401,Yes,63000,2,PERSONAL,3000,4.761904761904762,C,False,0.1827718988060951,,,,"[""C"", ""D"", ""F"", ""A""]","[0.7898523807525635, 0.15539617836475372, 0.031382519751787186, 0.022017909213900566]",0.7898523807525635,C,0.7898523807525635,0.7898523807525635,False,0.6417203097765664,False,False,,False,False
17402,No,65000,4,VENTURE,7000,10.76923076923077,A,False,0.1545084156095981,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7969409823417664, 0.10595781356096268, 0.05200556665658951, 0.03266828507184982, 0.012427304871380329]",0.7969409823417664,A,0.7969409823417664,0.7969409823417664,False,0.6909237032602724,False,False,,False,False
17404,No,24000,2,VENTURE,2500,10.416666666666668,B,False,0.1751418076455593,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.7454763054847717, 0.09575992077589035, 0.07411731779575348, 0.05442380905151367, 0.030222641304135323]",0.7454763054847717,B,0.7454763054847717,0.7454763054847717,False,0.7306047414606391,False,False,,False,False
17406,No,36000,4,MEDICAL,4500,12.5,D,False,0.396511048078537,,,,"[""D"", ""A"", ""B"", ""C"", ""F""]","[0.4806307554244995, 0.2736528515815735, 0.15472400188446045, 0.06128450855612755, 0.02970784716308117]",0.4806307554244995,D,0.4806307554244995,0.4806307554244995,False,0.8883638245896186,False,False,,False,False
17412,No,29000,2,MEDICAL,6000,20.689655172413794,C,False,0.2748671919107437,,,,"[""C"", ""A"", ""B"", ""D"", ""F""]","[0.5890682339668274, 0.13880261778831482, 0.12343425303697586, 0.11279085278511047, 0.03590405732393265]",0.5890682339668274,C,0.5890682339668274,0.5890682339668274,False,0.8803013133564218,False,False,,False,False
17413,No,22000,2,EDUCATION,3000,13.636363636363637,D,False,0.3891124725341797,,,,"[""D"", ""B"", ""A"", ""C"", ""F""]","[0.5017577409744263, 0.27998268604278564, 0.09482774883508682, 0.08576507866382599, 0.0376666858792305]",0.5017577409744263,D,0.5017577409744263,0.5017577409744263,False,0.8708089346039917,False,False,,False,False
17414,No,29004,3,VENTURE,2000,6.895600606812853,C,False,0.4437045753002167,,,,"[""C"", ""B"", ""A"", ""D"", ""F""]","[0.4308173954486847, 0.31822654604911804, 0.1343998908996582, 0.0951855331659317, 0.02137056179344654]",0.4308173954486847,C,0.4308173954486847,0.4308173954486847,False,0.9374777232893812,False,False,,False,False
17417,Yes,52000,4,DEBTCONSOLIDATION,5000,9.615384615384617,D,False,0.311968594789505,,,,"[""D"", ""C"", ""A"", ""F""]","[0.6545059084892273, 0.2784430980682373, 0.03288580849766731, 0.02827705442905426]",0.6545059084892273,D,0.6545059084892273,0.6545059084892273,False,0.7114995774575901,False,False,,False,False
17425,No,47580,2,EDUCATION,14000,29.42412778478352,,False,0.0,A,,unresolved,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.5421355366706848, 0.21432402729988098, 0.1035323217511177, 0.0809541866183281, 0.05905388668179512]",0.0,A,0.5421355366706848,0.5421355366706848,False,,False,False,,True,False
17427,No,30000,3,EDUCATION,8400,28.000000000000004,C,False,0.3596656769514084,,,,"[""C"", ""B"", ""D"", ""A"", ""F""]","[0.47836047410964966, 0.19769182801246643, 0.17085260152816772, 0.11992286890745163, 0.03317224979400635]",0.4783604741096496,C,0.4783604741096496,0.4783604741096496,False,0.9372246294139216,False,False,,False,False
17428,No,24996,4,MEDICAL,5000,20.003200512081936,F,False,0.3442788794636726,,,,"[""F"", ""D"", ""B"", ""C"", ""A""]","[0.4610474705696106, 0.14960522949695587, 0.13480249047279358, 0.1302255243062973, 0.12431935220956802]",0.4610474705696106,F,0.4610474705696106,0.4610474705696106,False,0.8256235716626623,False,False,,False,False
17429,No,44004,4,EDUCATION,9000,20.452686119443687,D,False,0.368736945092678,,,,"[""D"", ""A"", ""C"", ""B"", ""F""]","[0.5125026106834412, 0.2499765008687973, 0.10946144908666611, 0.10085751116275787, 0.027201851829886436]",0.5125026106834412,D,0.5125026106834412,0.5125026106834412,False,0.8876491840524585,False,False,,False,False
17431,Yes,88000,2,DEBTCONSOLIDATION,25000,28.40909090909091,F,True,0.7706995699554682,D,,unresolved,"[""D"", ""C"", ""A"", ""F""]","[0.6007851362228394, 0.1912251114845276, 0.14569692313671112, 0.059385996311903]",0.059385996311903,D,0.6007851362228394,0.6007851362228394,False,0.7893989482574268,False,False,,False,False
17432,No,45600,2,EDUCATION,7200,15.789473684210526,A,False,0.2695969566702842,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.623219907283783, 0.1624138206243515, 0.10320144146680832, 0.097170889377594, 0.013993937522172928]",0.623219907283783,A,0.623219907283783,0.623219907283783,False,0.8558971742520384,False,False,,False,False
17433,No,95000,4,EDUCATION,10000,10.526315789473683,B,False,0.3791298568248749,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.5780279040336609, 0.33628761768341064, 0.04462338984012604, 0.029438801109790802, 0.011622298508882523]",0.5780279040336609,B,0.5780279040336609,0.5780279040336609,False,0.7992081575600402,False,False,,False,False
17435,Yes,75000,3,MEDICAL,12500,16.666666666666664,D,False,0.3379875123500824,,,,"[""D"", ""C"", ""A"", ""F""]","[0.5997379422187805, 0.2757129669189453, 0.06376395374536514, 0.05776027590036392]",0.5997379422187805,D,0.5997379422187805,0.5997379422187805,False,0.7578653995019905,False,False,,False,False
17438,No,62500,3,HOMEIMPROVEMENT,6500,10.4,C,False,0.4578390717506408,,,,"[""C"", ""A"", ""D"", ""B"", ""F""]","[0.41155630350112915, 0.3272344470024109, 0.14776289463043213, 0.10090562701225281, 0.012540740892291069]",0.4115563035011291,C,0.4115563035011291,0.4115563035011291,False,0.94724052198891,False,False,,False,False
17441,No,61615,3,MEDICAL,13000,21.0987584192161,B,False,0.2438719794154167,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.6538316607475281, 0.1415756195783615, 0.09960835427045822, 0.06837819516658783, 0.03660612180829048]",0.6538316607475281,B,0.6538316607475281,0.6538316607475281,False,0.8116544961850207,False,False,,False,False
17445,No,45000,2,VENTURE,5000,11.11111111111111,A,False,0.3475272953510284,,,,"[""A"", ""D"", ""B"", ""C"", ""F""]","[0.558208167552948, 0.2532627582550049, 0.15171076357364655, 0.0256089698523283, 0.01120928768068552]",0.558208167552948,A,0.558208167552948,0.558208167552948,False,0.8412619779746214,False,False,,False,False
17446,No,33500,3,MEDICAL,10000,29.850746268656714,B,False,0.3234358578920364,,,,"[""B"", ""D"", ""A"", ""C"", ""F""]","[0.5513275861740112, 0.1981993019580841, 0.1255970150232315, 0.09519585222005844, 0.0296802818775177]",0.5513275861740112,B,0.5513275861740112,0.5513275861740112,False,0.8803217941569995,False,False,,False,False
17447,No,75000,3,EDUCATION,12000,16.0,B,True,0.7077268660068512,A,,unresolved,"[""A"", ""B"", ""C"", ""D"", ""F""]","[0.6155022382736206, 0.2000485062599182, 0.11517593264579773, 0.04972615838050842, 0.01954718306660652]",0.2000485062599182,A,0.6155022382736206,0.6155022382736206,False,0.8514560963694473,False,False,,False,False
17448,Yes,45000,3,EDUCATION,6000,13.333333333333334,F,False,0.4497029483318329,,,,"[""F"", ""D"", ""C"", ""A""]","[0.4090557396411896, 0.30846163630485535, 0.25052452087402344, 0.02947275899350643]",0.4090557396411896,F,0.4090557396411896,0.4090557396411896,False,0.7258236066460908,False,False,,False,False
17451,Yes,28800,2,EDUCATION,10000,34.72222222222222,D,False,0.3161898106336593,,,,"[""D"", ""C"", ""F"", ""A""]","[0.6361328363418579, 0.26851245760917664, 0.055130086839199066, 0.033335521817207336]",0.6361328363418579,D,0.6361328363418579,0.6361328363418579,False,0.7218312604190599,False,False,,False,False
17452,Yes,56204,2,MEDICAL,12000,21.35079353782649,D,False,0.2671118602156639,,,,"[""D"", ""C"", ""A"", ""F""]","[0.6905040740966797, 0.2247277945280075, 0.04329433664679527, 0.03908861428499222]",0.6905040740966797,D,0.6905040740966797,0.6905040740966797,False,0.6981168372101917,False,False,,False,False
17453,Yes,57300,4,HOMEIMPROVEMENT,10400,18.1500872600349,C,False,0.5537558346986771,,,,"[""D"", ""C"", ""F"", ""B"", ""A""]","[0.3922748267650604, 0.2847631573677063, 0.23099592328071594, 0.056151166558265686, 0.03581489622592926]",0.2847631573677063,D,0.3922748267650604,0.3922748267650604,False,0.8268213795443087,False,False,,False,False
17455,No,8400,4,EDUCATION,1500,17.857142857142858,C,True,0.6615708284080029,A,,unresolved,"[""A"", ""B"", ""F"", ""C"", ""D""]","[0.4365590512752533, 0.19451795518398285, 0.14505428075790405, 0.11341739445924759, 0.11045130342245102]",0.1134173944592475,A,0.4365590512752533,0.4365590512752533,True,0.9247846773478048,False,False,,False,False
17461,No,47233,4,DEBTCONSOLIDATION,5000,10.585819236550718,B,False,0.3973679542541504,,,,"[""B"", ""A"", ""D"", ""C""]","[0.5274338126182556, 0.3221697211265564, 0.08756472170352936, 0.0559721365571022]",0.5274338126182556,B,0.5274338126182556,0.5274338126182556,False,0.8619922951062411,False,False,,False,False
17466,No,60000,4,EDUCATION,7000,11.666666666666666,A,False,0.1023938953876495,,,,"[""A"", ""B"", ""D"", ""C""]","[0.8610976338386536, 0.06588542461395264, 0.045038722455501556, 0.024495048448443413]",0.8610976338386536,A,0.8610976338386536,0.8610976338386536,False,0.6231716906931517,False,False,,False,False
17467,Yes,63000,2,VENTURE,16000,25.396825396825395,D,False,0.5619611442089081,,,,"[""A"", ""D"", ""C"", ""F""]","[0.42083925008773804, 0.2969169616699219, 0.13997790217399597, 0.13929174840450287]",0.2969169616699219,A,0.420839250087738,0.420839250087738,False,0.85448247874573,False,False,,False,False
17468,No,42000,3,EDUCATION,6500,15.476190476190476,B,False,0.3708213418722152,,,,"[""B"", ""A"", ""D"", ""C"", ""F""]","[0.5195595026016235, 0.2612021863460541, 0.14204439520835876, 0.061441678553819656, 0.01575218141078949]",0.5195595026016235,B,0.5195595026016235,0.5195595026016235,False,0.8864065556373776,False,False,,False,False
17469,No,65000,3,EDUCATION,3600,5.538461538461538,B,False,0.4004512727260589,,,,"[""B"", ""A"", ""C"", ""D"", ""F""]","[0.5341807007789612, 0.3350832462310791, 0.07164178043603897, 0.048645902425050735, 0.010448318906128407]",0.5341807007789612,B,0.5341807007789612,0.5341807007789612,False,0.8523772881659873,False,False,,False,False
17470,No,48500,3,PERSONAL,19500,40.20618556701031,F,False,0.3634164035320282,,,,"[""F"", ""B"", ""D"", ""C"", ""A""]","[0.5591860413551331, 0.28601884841918945, 0.09129220247268677, 0.04179097339510918, 0.02171187289059162]",0.5591860413551331,F,0.5591860413551331,0.5591860413551331,False,0.6576323408514698,False,False,,False,False
17471,No,42000,4,VENTURE,1000,2.380952380952381,D,False,0.3282070532441139,,,,"[""D"", ""B"", ""A"", ""C"", ""F""]","[0.5430651307106018, 0.19947923719882965, 0.15023523569107056, 0.056022897362709045, 0.05119747295975685]",0.5430651307106018,D,0.5430651307106018,0.5430651307106018,False,0.8554457970390847,False,False,,False,False
17475,Yes,22800,2,PERSONAL,5000,21.929824561403507,C,False,0.312685951590538,,,,"[""C"", ""D"", ""F"", ""A""]","[0.6456833481788635, 0.2710552513599396, 0.0453234426677227, 0.036088984459638596]",0.6456833481788635,C,0.6456833481788635,0.6456833481788635,False,0.7300359862197754,False,False,,False,False
17476,No,55000,2,VENTURE,10000,18.181818181818183,A,False,0.210686445236206,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.7330859899520874, 0.1544588804244995, 0.06704999506473541, 0.029567524790763855, 0.015837550163269043]",0.7330859899520874,A,0.7330859899520874,0.7330859899520874,False,0.7423040290800987,False,False,,False,False
17477,No,36000,3,PERSONAL,14000,38.88888888888889,C,False,0.4037010669708252,,,,"[""C"", ""B"", ""F"", ""D"", ""A""]","[0.49851158261299133, 0.3059137165546417, 0.08098793774843216, 0.07843375205993652, 0.03615301474928856]",0.4985115826129913,C,0.4985115826129913,0.4985115826129913,False,0.8569304894879729,False,False,,False,False
17479,Yes,27000,3,EDUCATION,6000,22.22222222222222,C,False,0.5091987252235413,,,,"[""A"", ""C"", ""D"", ""F""]","[0.39098745584487915, 0.37259000539779663, 0.19424721598625183, 0.04124946892261505]",0.3725900053977966,A,0.3909874558448791,0.3909874558448791,False,0.8772004235748299,False,False,,False,False
17483,No,80400,4,EDUCATION,9000,11.194029850746269,A,False,0.1325618140399456,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.8258918523788452, 0.09101548045873642, 0.05006236582994461, 0.02250329591333866, 0.010526957921683788]",0.8258918523788452,A,0.8258918523788452,0.8258918523788452,False,0.6566561103563615,False,False,,False,False
17488,No,60000,2,PERSONAL,6900,11.5,B,True,0.8020742312073708,A,,unresolved,"[""A"", ""B"", ""D"", ""C""]","[0.7624579668045044, 0.15830950438976288, 0.04679303616285324, 0.026283981278538704]",0.1583095043897628,A,0.7624579668045044,0.7624579668045044,False,0.7142677567463996,False,False,,False,False
17493,No,76800,3,VENTURE,12800,16.666666666666664,A,False,0.4050305858254432,,,,"[""A"", ""B"", ""D"", ""C"", ""F""]","[0.4168732166290283, 0.22693438827991486, 0.17785575985908508, 0.15778575837612152, 0.020550891757011414]",0.4168732166290283,A,0.4168732166290283,0.4168732166290283,False,0.9667813815967464,False,False,,False,False
